lp,src,mt,ref,score,raw,annotators,domain,year
bn-en,হে এখন ডাখতর,"Hey, now Doc.",He is now a doctor.,48.24073845667909,35.0,1,text book,2025
bn-en,হে মাস্টর,Hey Master,He is a teacher.,52.15001524449761,42.5,1,text book,2025
bn-en,হে বাফর বেবসা করের,"Hey, you're a businessman.",He runs his/her father's business.,52.15001524449761,42.5,1,text book,2025
bn-en,এর লাগি তারে আমার ভাল্লাগে,I like it.,That’s why I like him.,62.57475334534701,62.5,1,text book,2025
bn-en,এর লাাগি তারে আমার ভাল্লাগে না,I don't like the way he looks.,That’s why I don’t like him.,56.059292032316144,50.0,1,text book,2025
bn-en,হে বাউত ভালা কাম করের,"Hey , you 're doing good .",He is doing a lot of good work.,53.453107507103795,45.0,1,text book,2025
bn-en,তার কাম ভালা নায়,Its good to see you .,His work isn’t good.,43.02836940625439,25.0,1,text book,2025
bn-en,তার কাাম আমার ভাল্লাগে না,His work doesn't like me.,I do't like his work .,50.846922981891446,40.0,1,text book,2025
bn-en,তার কাম আমার বউত ভাল্লাগে,His wife likes him .,I like his work a lot.,37.81600035582968,15.0,1,text book,2025
bn-en,তারে ফুলিসও দরাই দে,Give him a fucking door .,Turn him over to the police.,29.99744678019263,0.0,1,text book,2025
bn-en,অগুরে ফুলসও দে,- I'm going to go to the bathroom.,Turn him over to the police.,29.99744678019263,0.0,1,text book,2025
bn-en,তুমরার বাক্কা লাভ অইসে,You're going to get your money back.,You all made a lot of profit.,30.77930213775633,1.5,1,text book,2025
bn-en,তাই কমেন্ট খরসে,So it costs money .,She commented.,29.99744678019263,0.0,1,text book,2025
bn-en,দেকলে সিনবে তুই,Tell me what you think .,"If you see him, you'll recognize.",33.90672356801115,7.5,1,text book,2025
bn-en,তুই দেকলে সিনতে নায়,You can't tell me.,"If you see him, you won't recognize.",39.11909261843585,17.5,1,text book,2025
bn-en,অয় হে ইতা বিসসাস করে,"Oh , he 's got faith .","Yes, he believes in all this.",61.27166108274085,60.0,1,text book,2025
bn-en,হে কিচ্চু খরতে ফারতো নায়,"Hey, what's the matter?",He can't do anything.,33.90672356801115,7.5,1,text book,2025
bn-en,চউক অর দার বেদনা করের,Look at the pain.,There's pain near my eye.,45.63455393146674,30.0,1,text book,2025
bn-en,আমার যে কিতা অইসে,I have that book in my hand.,I don't know what's happening with me.,35.20981583061733,10.0,1,text book,2025
bn-en,আম্মুর বিসয়ে মাত্তাম,I'm going to tell you something.,I was going to talk about Mom.,54.75619976970996,47.5,1,text book,2025
bn-en,আজকে তার বিয়া,Today is her wedding day .,Today is his wedding.,66.48403013316555,70.0,1,text book,2025
bn-en,তুই ফারলে আইস,You are far away .,"If you can, please come.",35.20981583061733,10.0,1,text book,2025
bn-en,খাইল আমার ফরিক্ষা আসে,My exam comes.,I have an exam tomorrow.,58.6654765575285,55.0,1,text book,2025
bn-en,আমার আইজকু বউত ভালা লাগের,My wife is a good person.,I'm feeling really good today.,33.90672356801115,7.5,1,text book,2025
bn-en,আইজকু সব ফ্রি আসো নি?,I'm going to go to the gym.,Is everyone free today?,32.60363130540498,5.0,1,text book,2025
bn-en,হে দিন দিন সিঙ্গলা ওর,He's a single man.,He is getting slimmer day by day.,33.90672356801115,7.5,1,text book,2025
bn-en,হে যে বটলা অর,Hey that's a boat,He is getting fatter day by day.,29.99744678019263,0.0,1,text book,2025
bn-en,ইতা ভালা নায় রে,It's not good.,These things are not good.,74.3025837088026,85.0,1,text book,2025
bn-en,আওয়ার সময় মুরুগ আনিস,Bring the chicken when you're ready.,You brought chicken when coming?,57.362384294922315,52.5,1,text book,2025
bn-en,ফান আনিস,Bring it on .,Did you bring betel leaves?,50.846922981891446,40.0,1,text book,2025
bn-en,রিশকা ভাড়া কর,I'm going to risk it.,Pay the rickshaw fare.,29.99744678019263,0.0,1,text book,2025
bn-en,ফ্যান্ট কিন,I want to buy,Buy pants.,48.24073845667909,35.0,1,text book,2025
bn-en,ফ্যান্ট ফিঞ্ছস নি,I'm not going to tell you.,Are you wearing pants?,29.99744678019263,0.0,1,text book,2025
bn-en,হে যে জুরে শট মারে,Hey that bitch shot me,He hits really hard.,35.20981583061733,10.0,1,text book,2025
bn-en,ছুল খাটিয়া আইস,- I'm not going to tell you.,Get a haircut and come.,32.60363130540498,5.0,1,text book,2025
bn-en,রাইত একলগে খাইমুনে,I'm not going to eat.,We’ll eat together at night.,39.11909261843585,17.5,1,text book,2025
bn-en,তারা ছা যে ভালা ফায়,They're good.,They really like tea.,36.5129080932235,12.5,1,text book,2025
bn-en,আগে জেলা আসিল,Previously on District Asil,It used to be a district before.,40.422184881042035,20.0,1,text book,2025
bn-en,মাতাত বেদনা রইসে,I 'm not going to be able to do it .,The headache is still there.,32.60363130540498,5.0,1,text book,2025
bn-en,তারা ত আসইন,They 're sitting .,They’re already here.,48.24073845667909,35.0,1,text book,2025
bn-en,আমি সিন্তা কররাম,I thought I would .,I’m thinking.,44.331461668860555,27.5,1,text book,2025
bn-en,ফর্দা আটাইয়া রাখ,Keep it all .,Keep the curtain pinned.,44.331461668860555,27.5,1,text book,2025
bn-en,হে গারি খম ছালায়,He's got a gun.,He/She drives very slowly.,33.90672356801115,7.5,1,text book,2025
bn-en,রাইতকু আমার বাশাত আইস,My father is a great man .,Come to my house at night.,29.99744678019263,0.0,1,text book,2025
bn-en,তুই বারি থাকি বিকালের মাজে আইস,You stay up late at night.,You come from home by afternoon.,32.60363130540498,5.0,1,text book,2025
bn-en,আমি বাদে আইমু,I'm out of here.,I’ll come later.,39.11909261843585,17.5,1,text book,2025
bn-en,আমি বাদেে আইতাম না,I wouldn't have come out,I won’t come later.,56.059292032316144,50.0,1,text book,2025
bn-en,আফনে বাদে আইন জান,I'm not sure.,He/She will come later.,29.99744678019263,0.0,1,text book,2025
bn-en,আফনে বাদে বারিত যাইন জান,Afne baade barit yein jan,You will go home later.,29.99744678019263,0.0,1,text book,2025
